fecha,proveedor_id,score_cumplimiento,is_outlier,year,month,quarter,day_of_week,day_of_month,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,risk_target,categoria_gasto_Logística,categoria_gasto_Materiales,categoria_gasto_Servicios,categoria_gasto_Tecnología,método_pago_Cheque,método_pago_Efectivo,método_pago_Transferencia,indicadores_economicos_encoded,estacionalidad_encoded,monto_scaled,tiempo_procesamiento_scaled
2022-01-21,1040,0.5,False,2022,1,1,4,21,3,0,0,0,0,0,False,True,False,False,True,False,False,0,1,-1.2882429045871224,1.5412508766246944
2022-01-07,1047,0.04,False,2022,1,1,4,7,1,0,0,0,0,1,False,False,True,False,False,False,True,0,1,-1.28084135718893,0.7708395604124618
2022-01-10,1011,0.89,False,2022,1,1,0,10,2,0,0,0,0,0,True,False,False,False,False,False,True,2,1,-1.3055739368781791,-0.38477741390588716
2022-01-12,1009,1.0,False,2022,1,1,2,12,2,0,0,0,0,0,False,False,True,False,False,True,False,0,1,-1.1670524716529078,-0.7699830720120036
2022-01-28,1005,0.18,False,2022,1,1,4,28,4,0,0,0,0,1,False,False,True,False,True,False,False,0,1,-1.376015430264188,-0.38477741390588716
2022-01-25,1033,0.12,False,2022,1,1,1,25,4,0,0,0,0,1,False,False,True,False,True,False,False,2,1,-1.0642074158351977,-0.7699830720120036
2022-01-02,1051,0.14,False,2022,1,1,6,2,52,0,0,0,0,1,True,False,False,False,False,False,True,0,1,-1.0795652304579995,-0.7699830720120036
2022-01-28,1040,0.66,False,2022,1,1,4,28,4,0,0,0,0,0,False,False,True,False,False,True,False,0,1,-1.2332146978065572,1.5412508766246944
2022-01-21,1082,0.66,False,2022,1,1,4,21,3,0,0,0,0,0,True,False,False,False,False,False,True,0,1,-1.0611247585141088,-0.38477741390588716
2022-01-11,1005,0.85,False,2022,1,1,1,11,2,0,0,0,0,0,True,False,False,False,True,False,False,2,1,-1.3381042924130613,1.5412508766246944
2022-01-09,1001,0.75,False,2022,1,1,6,9,1,0,0,0,0,0,False,True,False,False,True,False,False,1,1,-1.4431127555537977,0.0004282442002291439
2022-01-04,1014,0.45,False,2022,1,1,1,4,1,0,0,0,0,1,False,False,False,True,False,True,False,0,1,-1.167932098806226,0.7708395604124618
2022-01-26,1016,0.61,False,2022,1,1,2,26,4,0,0,0,0,0,True,False,False,False,False,False,True,2,1,-1.241709835719686,0.0004282442002291439
2022-01-12,1015,0.69,False,2022,1,1,2,12,2,0,0,0,0,0,False,False,False,True,True,False,False,0,1,-1.1917375039284637,-1.5403943882242361
2022-01-14,1027,0.51,False,2022,1,1,4,14,2,0,0,0,0,0,False,False,True,False,True,False,False,2,1,-1.0398076680417987,-1.1551887301181198
2022-01-13,1084,0.48,False,2022,1,1,3,13,2,0,0,0,0,1,False,False,False,True,False,True,False,0,1,-1.00752297414433,0.0004282442002291439
2022-01-24,1071,0.65,False,2022,1,1,0,24,4,0,0,0,0,0,False,False,False,True,True,False,False,2,1,-1.1609584781312696,0.3856339023063455
2022-01-15,1009,0.56,False,2022,1,1,5,15,2,0,0,0,0,0,False,False,False,True,True,False,False,1,1,-1.1016827023941398,0.7708395604124618
2022-01-13,1009,0.64,False,2022,1,1,3,13,2,0,0,0,0,0,False,False,True,False,False,False,True,1,1,-1.4128092038935323,-1.1551887301181198
2022-01-11,1009,0.61,False,2022,1,1,1,11,2,0,0,0,0,0,False,False,True,False,False,True,False,1,1,-1.3776320423297463,1.5412508766246944
2022-01-06,1072,0.72,False,2022,1,1,3,6,1,0,0,0,0,0,True,False,False,False,False,True,False,0,1,-1.115788435123029,0.3856339023063455
2022-01-16,1027,0.64,False,2022,1,1,6,16,2,0,0,0,0,0,True,False,False,False,False,True,False,2,1,-1.2538502753492693,-1.1551887301181198
2022-01-23,1023,0.52,False,2022,1,1,6,23,3,0,0,0,0,0,False,True,False,False,False,False,True,0,1,-1.2471698637254187,-1.1551887301181198
2022-01-16,1018,0.68,False,2022,1,1,6,16,2,0,0,0,0,0,False,False,True,False,False,True,False,0,1,-1.3099958463516175,-0.7699830720120036
2022-02-26,1095,0.55,False,2022,2,1,5,26,8,0,0,0,0,0,False,False,True,False,False,False,True,0,1,1.8306376211666142,0.7708395604124618
2022-02-17,1057,0.32,False,2022,2,1,3,17,7,0,0,0,0,1,False,False,True,False,False,False,True,0,1,2.2316287345455588,1.156045218518578
2022-02-09,1048,0.13,True,2022,2,1,2,9,6,0,0,0,0,1,False,False,True,False,True,False,False,1,1,2.8244419638995,-1.5403943882242361
2022-02-26,1031,0.48,True,2022,2,1,5,26,8,0,0,0,0,1,True,False,False,False,False,False,True,2,1,2.5941936130917043,0.3856339023063455
2022-02-03,1047,0.53,False,2022,2,1,3,3,5,0,0,0,0,0,False,False,False,True,False,True,False,1,1,1.9495854010883142,0.7708395604124618
2022-02-24,1044,0.7,False,2022,2,1,3,24,8,0,0,0,0,0,False,True,False,False,False,False,True,2,1,2.4294497492148066,1.5412508766246944
2022-02-14,1053,0.97,False,2022,2,1,0,14,7,0,0,0,0,0,False,True,False,False,False,True,False,1,1,1.3620261609474378,-0.7699830720120036
2022-02-03,1099,0.43,False,2022,2,1,3,3,5,0,0,0,0,1,False,False,False,True,True,False,False,1,1,2.0346397996159364,-1.1551887301181198
2022-02-14,1099,0.41,False,2022,2,1,0,14,7,0,0,0,0,1,False,True,False,False,False,True,False,0,1,1.6264056302177756,0.0004282442002291439
2022-02-20,1084,0.37,False,2022,2,1,6,20,7,0,0,0,0,1,False,True,False,False,False,False,True,0,1,1.41988343884273,-1.5403943882242361
2022-02-27,1045,0.83,False,2022,2,1,6,27,8,0,0,0,0,0,False,False,False,True,False,False,True,1,1,1.884294877519035,0.3856339023063455
2022-02-06,1095,0.16,False,2022,2,1,6,6,5,0,0,0,0,1,False,True,False,False,True,False,False,2,1,1.3670661867988834,1.5412508766246944
2022-02-18,1030,0.34,False,2022,2,1,4,18,7,0,0,0,0,1,False,True,False,False,False,False,True,2,1,2.3620037428914498,1.5412508766246944
2022-02-10,1036,0.72,False,2022,2,1,3,10,6,0,0,0,0,0,False,False,False,True,True,False,False,0,1,1.9367792976670306,0.7708395604124618
2022-02-11,1015,0.02,False,2022,2,1,4,11,6,0,0,0,0,1,False,True,False,False,True,False,False,0,1,2.0679863857525462,0.7708395604124618
2022-02-04,1045,0.29,False,2022,2,1,4,4,5,0,0,0,0,1,False,False,True,False,False,False,True,2,1,1.3939780229490562,1.156045218518578
2022-02-03,1045,0.64,False,2022,2,1,3,3,5,0,0,0,0,0,False,False,False,True,False,True,False,2,1,1.3824081522837872,-1.1551887301181198
2022-02-11,1077,0.19,False,2022,2,1,4,11,6,0,0,0,0,1,True,False,False,False,True,False,False,2,1,2.1595547799560944,0.3856339023063455
2022-02-22,1087,0.3,True,2022,2,1,1,22,8,0,0,0,0,1,False,True,False,False,False,True,False,0,1,2.863042539249174,0.0004282442002291439
2022-02-10,1088,0.49,False,2022,2,1,3,10,6,0,0,0,0,1,True,False,False,False,False,False,True,2,1,1.3061737989961952,0.0004282442002291439
2022-02-10,1060,0.42,False,2022,2,1,3,10,6,0,0,0,0,1,False,True,False,False,False,True,False,0,1,1.6380943694172765,-0.7699830720120036
2022-02-15,1045,0.11,True,2022,2,1,1,15,7,0,0,0,0,1,False,False,True,False,False,True,False,1,1,2.6606252745896133,-0.7699830720120036
2022-02-20,1050,0.94,False,2022,2,1,6,20,7,0,0,0,0,0,False,False,False,True,False,True,False,1,1,1.264165658998532,0.3856339023063455
2022-02-23,1061,0.04,True,2022,2,1,2,23,8,0,0,0,0,1,True,False,False,False,False,True,False,1,1,2.6718860870658783,0.7708395604124618
2022-02-14,1034,0.75,False,2022,2,1,0,14,7,0,0,0,0,0,False,False,False,True,False,False,True,2,1,2.0559727392261444,-1.5403943882242361
2022-02-06,1080,0.07,False,2022,2,1,6,6,5,0,0,0,0,1,True,False,False,False,False,False,True,0,1,1.8527392439648565,-0.7699830720120036
2022-02-23,1041,0.47,False,2022,2,1,2,23,8,0,0,0,0,1,False,True,False,False,False,True,False,2,1,1.6800470374322982,-1.5403943882242361
2022-02-15,1044,0.18,False,2022,2,1,1,15,7,0,0,0,0,1,False,False,True,False,False,False,True,0,1,1.6580405094614417,-0.7699830720120036
2022-02-12,1067,0.14,False,2022,2,1,5,12,6,0,0,0,0,1,True,False,False,False,False,False,True,2,1,1.6732477572742157,0.0004282442002291439
2022-02-15,1074,0.13,True,2022,2,1,1,15,7,0,0,0,0,1,True,False,False,False,True,False,False,1,1,2.687505412463991,1.5412508766246944
2022-02-02,1046,0.45,False,2022,2,1,2,2,5,0,0,0,0,1,False,False,True,False,False,False,True,0,1,2.4054620790067465,-0.7699830720120036
2022-02-24,1078,0.52,False,2022,2,1,3,24,8,0,0,0,0,0,False,False,True,False,False,True,False,2,1,2.3107397063615704,1.5412508766246944
2022-02-28,1029,0.13,True,2022,2,1,0,28,9,0,1,0,0,1,False,False,True,False,False,False,True,0,1,2.536764261919648,-1.5403943882242361
2022-02-12,1023,0.98,False,2022,2,1,5,12,6,0,0,0,0,0,False,False,True,False,False,False,True,0,1,1.5879635462470778,0.3856339023063455
2022-02-20,1065,0.26,False,2022,2,1,6,20,7,0,0,0,0,1,False,False,True,False,False,False,True,2,1,2.2202094306903177,1.5412508766246944
2022-02-14,1042,0.46,False,2022,2,1,0,14,7,0,0,0,0,1,False,False,False,True,False,False,True,2,1,1.9434834829977274,0.0004282442002291439
2022-02-09,1033,0.22,True,2022,2,1,2,9,6,0,0,0,0,1,False,True,False,False,True,False,False,0,1,2.508196190859173,-1.1551887301181198
2022-02-21,1022,0.49,False,2022,2,1,0,21,8,0,0,0,0,1,False,True,False,False,False,True,False,0,1,1.67930212795111,0.0004282442002291439
2022-02-26,1060,0.76,False,2022,2,1,5,26,8,0,0,0,0,0,True,False,False,False,False,True,False,1,1,2.2642462603388784,-1.5403943882242361
2022-02-02,1094,0.52,True,2022,2,1,2,2,5,0,0,0,0,0,False,False,True,False,False,False,True,0,1,2.68296463445632,1.5412508766246944
2022-02-03,1036,0.29,False,2022,2,1,3,3,5,0,0,0,0,1,False,False,False,True,False,False,True,1,1,1.84202522674606,1.5412508766246944
2022-02-22,1012,0.25,False,2022,2,1,1,22,8,0,0,0,0,1,False,False,False,True,True,False,False,1,1,1.2542678723814624,0.3856339023063455
2022-02-21,1096,0.76,False,2022,2,1,0,21,8,0,0,0,0,0,True,False,False,False,False,False,True,1,1,2.0415500237393025,1.5412508766246944
2022-02-13,1070,0.12,False,2022,2,1,6,13,6,0,0,0,0,1,False,False,True,False,True,False,False,0,1,1.7436179295396856,-0.7699830720120036
2022-02-12,1095,0.37,False,2022,2,1,5,12,6,0,0,0,0,1,False,True,False,False,False,True,False,1,1,2.315121992990265,-0.38477741390588716
2022-02-17,1006,0.15,True,2022,2,1,3,17,7,0,0,0,0,1,False,False,True,False,False,True,False,0,1,2.80352110187463,0.3856339023063455
2022-02-26,1041,0.26,False,2022,2,1,5,26,8,0,0,0,0,1,False,False,False,True,True,False,False,0,1,1.9882255992827322,-0.38477741390588716
2022-02-24,1037,0.15,False,2022,2,1,3,24,8,0,0,0,0,1,False,False,True,False,False,True,False,2,1,1.9542054247854728,-1.5403943882242361
2022-02-22,1051,0.89,False,2022,2,1,1,22,8,0,0,0,0,0,False,True,False,False,False,False,True,0,1,2.2842240986588385,0.7708395604124618
2022-02-06,1043,0.73,False,2022,2,1,6,6,5,0,0,0,0,0,False,True,False,False,False,False,True,0,1,1.3188689584521958,0.0004282442002291439
2022-02-01,1063,0.56,False,2022,2,1,1,1,5,1,0,0,0,0,True,False,False,False,True,False,False,1,1,1.5816397402259246,1.156045218518578
2022-02-05,1012,0.22,True,2022,2,1,5,5,5,0,0,0,0,1,False,False,False,True,False,True,False,0,1,2.747375530872282,1.5412508766246944
2022-02-28,1087,0.51,False,2022,2,1,0,28,9,0,1,0,0,0,False,False,True,False,False,True,False,0,1,2.311128010240063,0.0004282442002291439
2022-02-20,1027,0.52,False,2022,2,1,6,20,7,0,0,0,0,0,False,False,True,False,True,False,False,2,1,1.161114564388152,1.156045218518578
2022-02-22,1095,0.59,False,2022,2,1,1,22,8,0,0,0,0,0,True,False,False,False,True,False,False,2,1,1.4960147727339874,-1.5403943882242361
2022-02-26,1081,0.06,False,2022,2,1,5,26,8,0,0,0,0,1,True,False,False,False,False,True,False,1,1,2.333713031744183,-1.5403943882242361
2022-02-15,1097,0.97,False,2022,2,1,1,15,7,0,0,0,0,0,True,False,False,False,True,False,False,1,1,2.476593009891302,0.7708395604124618
2022-02-02,1097,0.47,True,2022,2,1,2,2,5,0,0,0,0,1,False,False,False,True,False,False,True,2,1,2.6087748199575223,0.3856339023063455
2022-02-05,1000,0.93,False,2022,2,1,5,5,5,0,0,0,0,0,False,False,True,False,False,True,False,2,1,1.6493789556003875,0.0004282442002291439
2022-02-03,1042,0.01,True,2022,2,1,3,3,5,0,0,0,0,1,True,False,False,False,True,False,False,0,1,2.7684786579829743,0.0004282442002291439
2022-02-08,1041,0.25,False,2022,2,1,1,8,6,0,0,0,0,1,False,False,False,True,True,False,False,1,1,2.106182808085831,1.5412508766246944
2022-02-25,1094,0.1,False,2022,2,1,4,25,8,0,0,0,0,1,False,False,True,False,True,False,False,1,1,2.3577165510901414,-1.5403943882242361
2022-02-21,1049,0.77,False,2022,2,1,0,21,8,0,0,0,0,0,False,True,False,False,False,True,False,0,1,2.1828926355103517,1.156045218518578
2022-02-12,1059,0.32,False,2022,2,1,5,12,6,0,0,0,0,1,True,False,False,False,False,False,True,0,1,1.3525721501915022,-1.1551887301181198
2022-02-12,1000,0.84,True,2022,2,1,5,12,6,0,0,0,0,0,False,False,False,True,False,False,True,1,1,2.824687625536913,0.7708395604124618
2022-02-13,1050,0.83,False,2022,2,1,6,13,6,0,0,0,0,0,False,False,True,False,False,True,False,2,1,1.3528098872599668,0.3856339023063455
2022-02-19,1015,0.67,False,2022,2,1,5,19,7,0,0,0,0,0,False,False,True,False,True,False,False,2,1,1.584048809186364,-1.1551887301181198
2022-02-02,1038,0.67,True,2022,2,1,2,2,5,0,0,0,0,0,True,False,False,False,False,True,False,0,1,2.562828169192298,-0.7699830720120036
2022-02-20,1014,0.7,False,2022,2,1,6,20,7,0,0,0,0,0,True,False,False,False,False,True,False,1,1,2.221184152671022,-0.38477741390588716
2022-02-05,1032,0.67,True,2022,2,1,5,5,5,0,0,0,0,0,False,False,True,False,True,False,False,0,1,2.605779332894871,0.7708395604124618
2022-02-22,1086,0.39,False,2022,2,1,1,22,8,0,0,0,0,1,False,False,False,True,False,True,False,2,1,2.0409953039128856,1.156045218518578
2022-02-15,1052,0.68,False,2022,2,1,1,15,7,0,0,0,0,0,False,True,False,False,False,False,True,2,1,1.797956698821704,-1.1551887301181198
2022-02-12,1097,0.9,True,2022,2,1,5,12,6,0,0,0,0,0,False,False,True,False,False,True,False,0,1,2.7523917830168814,1.156045218518578
2022-02-12,1016,0.33,False,2022,2,1,5,12,6,0,0,0,0,1,False,False,False,True,True,False,False,2,1,1.201070241028073,1.5412508766246944
2022-02-15,1088,0.94,True,2022,2,1,1,15,7,0,0,0,0,0,True,False,False,False,False,True,False,1,1,2.637279494466407,0.7708395604124618
2022-02-25,1005,0.01,False,2022,2,1,4,25,8,0,0,0,0,1,False,False,True,False,False,False,True,0,1,1.541898026947621,-1.5403943882242361
2022-02-03,1030,0.35,True,2022,2,1,3,3,5,0,0,0,0,1,True,False,False,False,False,True,False,0,1,2.6243228242350956,0.3856339023063455
2022-02-19,1068,0.13,False,2022,2,1,5,19,7,0,0,0,0,1,False,True,False,False,False,True,False,0,1,1.3814017320272882,1.156045218518578
2022-02-05,1039,0.13,False,2022,2,1,5,5,5,0,0,0,0,1,True,False,False,False,False,True,False,2,1,2.153952109709283,0.0004282442002291439
2022-02-17,1029,0.82,True,2022,2,1,3,17,7,0,0,0,0,0,False,True,False,False,False,True,False,1,1,2.6932903477966255,-1.1551887301181198
2022-02-12,1068,0.92,False,2022,2,1,5,12,6,0,0,0,0,0,True,False,False,False,True,False,False,0,1,1.9670828493272958,0.0004282442002291439
2022-02-13,1075,0.78,False,2022,2,1,6,13,6,0,0,0,0,0,True,False,False,False,False,False,True,0,1,2.4453543590950773,1.156045218518578
2022-02-11,1006,0.98,True,2022,2,1,4,11,6,0,0,0,0,0,False,True,False,False,False,False,True,2,1,2.547137522673646,-1.1551887301181198
2022-02-21,1012,0.22,False,2022,2,1,0,21,8,0,0,0,0,1,True,False,False,False,False,False,True,1,1,2.4277063440460678,-1.5403943882242361
2022-02-09,1003,0.14,True,2022,2,1,2,9,6,0,0,0,0,1,False,False,False,True,False,True,False,0,1,2.758493701107468,-0.38477741390588716
2022-02-08,1049,0.52,False,2022,2,1,1,8,6,0,0,0,0,0,True,False,False,False,False,False,True,2,1,1.9203041188224461,-0.38477741390588716
2022-02-04,1002,0.83,False,2022,2,1,4,4,5,0,0,0,0,0,False,False,True,False,True,False,False,0,1,1.4408359991433943,1.5412508766246944
2022-02-01,1011,0.04,False,2022,2,1,1,1,5,1,0,0,0,1,True,False,False,False,False,True,False,2,1,1.2213175146922932,-0.7699830720120036
2022-02-24,1064,1.0,False,2022,2,1,3,24,8,0,0,0,0,0,False,False,False,True,False,True,False,1,1,1.5693011863726205,-0.38477741390588716
2022-02-06,1026,0.6,False,2022,2,1,6,6,5,0,0,0,0,0,False,False,True,False,False,False,True,2,1,1.38840705097804,-0.7699830720120036
2022-02-16,1049,0.98,False,2022,2,1,2,16,7,0,0,0,0,0,False,False,False,True,False,True,False,0,1,2.114947381343219,-1.1551887301181198
2022-02-17,1076,0.37,False,2022,2,1,3,17,7,0,0,0,0,1,False,False,True,False,False,True,False,0,1,1.4615428978066458,-0.38477741390588716
2022-02-13,1016,0.46,False,2022,2,1,6,13,6,0,0,0,0,1,True,False,False,False,False,False,True,2,1,1.20576951041472,1.156045218518578
2022-02-18,1071,0.75,False,2022,2,1,4,18,7,0,0,0,0,0,False,False,False,True,True,False,False,1,1,1.2006106160290417,-1.5403943882242361
2022-02-04,1031,0.79,True,2022,2,1,4,4,5,0,0,0,0,0,True,False,False,False,True,False,False,1,1,2.594257009643295,1.156045218518578
2022-02-09,1083,0.23,False,2022,2,1,2,9,6,0,0,0,0,1,False,False,True,False,False,False,True,0,1,2.1736288144091884,1.156045218518578
2022-02-25,1050,0.93,False,2022,2,1,4,25,8,0,0,0,0,0,False,False,False,True,True,False,False,0,1,1.7648399251846096,-0.7699830720120036
2022-02-09,1016,0.87,True,2022,2,1,2,9,6,0,0,0,0,0,False,True,False,False,True,False,False,2,1,2.704012289584371,0.3856339023063455
2022-02-23,1033,0.02,False,2022,2,1,2,23,8,0,0,0,0,1,False,False,False,True,True,False,False,2,1,1.2605362064199743,-0.38477741390588716
2022-02-15,1034,0.13,True,2022,2,1,1,15,7,0,0,0,0,1,True,False,False,False,False,True,False,2,1,2.854832685818202,-1.5403943882242361
2022-02-07,1098,0.5,False,2022,2,1,0,7,6,0,0,0,0,0,False,True,False,False,False,True,False,1,1,2.2171426225071267,-1.5403943882242361
2022-02-20,1023,0.46,False,2022,2,1,6,20,7,0,0,0,0,1,False,True,False,False,False,True,False,1,1,1.458943639191435,0.0004282442002291439
2022-02-10,1053,0.71,False,2022,2,1,3,10,6,0,0,0,0,0,False,False,True,False,True,False,False,0,1,2.327111865809821,1.156045218518578
2022-03-07,1035,0.84,False,2022,3,1,0,7,10,0,0,0,0,0,False,True,False,False,False,True,False,2,0,-0.6944232549766826,-1.1551887301181198
2022-03-04,1048,0.81,False,2022,3,1,4,4,9,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.06992759896538281,0.3856339023063455
2022-03-05,1047,0.62,False,2022,3,1,5,5,9,0,0,0,0,0,False,False,True,False,False,False,True,1,0,-0.6145356754036871,0.7708395604124618
2022-03-28,1086,0.27,False,2022,3,1,0,28,13,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.6059929900768652,-1.1551887301181198
2022-03-03,1006,0.28,False,2022,3,1,3,3,9,0,0,0,0,1,False,False,True,False,True,False,False,0,0,-0.1996607172264194,0.0004282442002291439
2022-03-15,1090,0.12,False,2022,3,1,1,15,11,0,0,0,0,1,False,False,False,True,False,True,False,1,0,0.1145088187493177,0.3856339023063455
2022-03-06,1076,0.92,False,2022,3,1,6,6,9,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.5015233976246483,-0.38477741390588716
2022-03-23,1050,0.17,False,2022,3,1,2,23,12,0,0,0,0,1,True,False,False,False,False,True,False,2,0,-0.16625073453821904,-1.5403943882242361
2022-03-15,1016,0.57,False,2022,3,1,1,15,11,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.450711061524852,-0.7699830720120036
2022-03-03,1031,0.58,False,2022,3,1,3,3,9,0,0,0,0,0,False,False,False,True,False,True,False,2,0,0.04401185338066694,1.5412508766246944
2022-03-26,1025,0.37,False,2022,3,1,5,26,12,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.20972491979141358,0.3856339023063455
2022-03-22,1021,0.35,False,2022,3,1,1,22,12,0,0,0,0,1,False,False,False,True,False,False,True,0,0,-0.5306699622183869,-1.1551887301181198
2022-03-28,1012,0.67,False,2022,3,1,0,28,13,0,0,0,0,0,False,False,False,True,False,False,True,0,0,-0.48523048386588646,1.5412508766246944
2022-03-11,1011,0.39,False,2022,3,1,4,11,10,0,0,0,0,1,True,False,False,False,False,True,False,2,0,-0.34361051218162864,-0.38477741390588716
2022-03-22,1070,0.26,False,2022,3,1,1,22,12,0,0,0,0,1,False,True,False,False,True,False,False,1,0,-0.6016978737066083,1.156045218518578
2022-03-12,1000,0.4,False,2022,3,1,5,12,10,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.6377071150100195,0.7708395604124618
2022-03-23,1032,0.81,False,2022,3,1,2,23,12,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.1377777583051299,-0.7699830720120036
2022-03-03,1013,0.97,False,2022,3,1,3,3,9,0,0,0,0,0,False,False,True,False,True,False,False,0,0,-0.364658167309679,1.156045218518578
2022-03-18,1063,0.64,False,2022,3,1,4,18,11,0,0,0,0,0,True,False,False,False,True,False,False,1,0,-0.09939907088602269,-0.38477741390588716
2022-03-18,1042,0.78,False,2022,3,1,4,18,11,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.6116590568752674,-1.1551887301181198
2022-03-10,1057,0.53,False,2022,3,1,3,10,10,0,0,0,0,0,False,False,True,False,False,False,True,2,0,-0.19613428404419725,0.0004282442002291439
2022-03-10,1040,0.62,False,2022,3,1,3,10,10,0,0,0,0,0,True,False,False,False,False,True,False,1,0,-0.33460820185577567,-1.5403943882242361
2022-03-28,1080,0.99,False,2022,3,1,0,28,13,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.6549430524736903,1.156045218518578
2022-03-06,1067,0.44,False,2022,3,1,6,6,9,0,0,0,0,1,False,True,False,False,False,False,True,2,0,-0.2502273916888025,1.156045218518578
2022-03-23,1038,0.07,False,2022,3,1,2,23,12,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.6343153994999273,-0.7699830720120036
2022-03-23,1000,0.96,False,2022,3,1,2,23,12,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.015018260719049542,-1.5403943882242361
2022-03-23,1040,0.79,False,2022,3,1,2,23,12,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.17777305778979477,-0.38477741390588716
2022-03-21,1044,0.4,False,2022,3,1,0,21,12,0,0,0,0,1,False,False,True,False,False,False,True,1,0,-0.24011564171011582,1.5412508766246944
2022-03-06,1087,0.98,False,2022,3,1,6,6,9,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.5921963155369799,1.5412508766246944
2022-03-26,1097,0.35,False,2022,3,1,5,26,12,0,0,0,0,1,False,False,False,True,True,False,False,1,0,-0.4641749041688871,-1.5403943882242361
2022-03-12,1097,0.37,False,2022,3,1,5,12,10,0,0,0,0,1,False,False,True,False,False,False,True,2,0,-0.29340044332194204,0.7708395604124618
2022-03-17,1087,0.61,False,2022,3,1,3,17,11,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.1766715427059097,0.3856339023063455
2022-03-08,1078,0.27,False,2022,3,1,1,8,10,0,0,0,0,1,False,False,False,True,False,False,True,1,0,-0.5508300656241703,0.7708395604124618
2022-03-04,1080,0.7,False,2022,3,1,4,4,9,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.6957862808358785,0.7708395604124618
2022-03-07,1012,0.15,False,2022,3,1,0,7,10,0,0,0,0,1,True,False,False,False,False,False,True,0,0,-0.4165403202175655,1.156045218518578
2022-03-26,1070,0.11,False,2022,3,1,5,26,12,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.3017133161492483,1.156045218518578
2022-03-05,1008,0.53,False,2022,3,1,5,5,9,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.5498236453676708,-1.1551887301181198
2022-03-08,1062,0.56,False,2022,3,1,1,8,10,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.2939868614241545,-0.38477741390588716
2022-03-26,1098,0.11,False,2022,3,1,5,26,12,0,0,0,0,1,False,True,False,False,False,True,False,2,0,-0.4217546865858851,-0.38477741390588716
2022-03-16,1022,0.96,False,2022,3,1,2,16,11,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.3248134346350416,1.156045218518578
2022-03-01,1053,0.57,False,2022,3,1,1,1,9,1,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.4142976672050511,-0.7699830720120036
2022-03-12,1046,0.15,False,2022,3,1,5,12,10,0,0,0,0,1,True,False,False,False,False,False,True,2,0,-0.18067345002506066,-0.7699830720120036
2022-03-18,1038,0.31,False,2022,3,1,4,18,11,0,0,0,0,1,False,True,False,False,False,True,False,0,0,-0.667495569688612,-1.1551887301181198
2022-03-19,1086,0.8,False,2022,3,1,5,19,11,0,0,0,0,0,False,False,False,True,False,False,True,0,0,-0.5610765332749867,-1.5403943882242361
2022-03-12,1025,0.52,False,2022,3,1,5,12,10,0,0,0,0,0,False,False,True,False,True,False,False,2,0,-0.34338069968211304,1.156045218518578
2022-03-15,1000,0.19,False,2022,3,1,1,15,11,0,0,0,0,1,False,False,False,True,False,True,False,0,0,-0.4069436672205514,1.5412508766246944
2022-03-26,1013,0.1,False,2022,3,1,5,26,12,0,0,0,0,1,False,False,False,True,False,False,True,0,0,-0.37756729012729723,1.5412508766246944
2022-03-18,1095,0.43,False,2022,3,1,4,18,11,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.03494062705636859,1.156045218518578
2022-03-05,1073,0.34,False,2022,3,1,5,5,9,0,0,0,0,1,False,False,False,True,False,False,True,0,0,0.03370991374720853,0.0004282442002291439
2022-03-20,1064,0.66,False,2022,3,1,6,20,11,0,0,0,0,0,False,True,False,False,False,False,True,1,0,-0.49642789979056096,-1.5403943882242361
2022-03-03,1068,0.93,False,2022,3,1,3,3,9,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.007806902975628732,1.5412508766246944
2022-03-03,1066,0.25,False,2022,3,1,3,3,9,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.3217387018829016,0.3856339023063455
2022-03-10,1048,0.86,False,2022,3,1,3,10,10,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.47551496233464047,0.7708395604124618
2022-03-13,1049,0.92,False,2022,3,1,6,13,10,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.11611750624592714,1.156045218518578
2022-03-23,1057,0.9,False,2022,3,1,2,23,12,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.01744317881738663,0.0004282442002291439
